AgeRange,YearsExperience,Industry,Education,Location,Salary,Modality,Gender
22-25,2,Accounting,Master's Degree,"Washington, DC",80000,Remote,Female
22-25,3,Advertising,Bachelor's Degree,"New York, NY",80000,Remote,Female
30-33,4,Engineering,Bachelor's Degree,"Chicago, IL",80000,Remote,Male
26-29,1,Logistics,None,"New York, NY",80000,Remote,Male
22-25,4,Finance,Bachelor's Degree,"Chicago, IL",80000,Hybrid,Male
26-29,6,Automotive,Bachelor's Degree,"Salt Lake City, UT",80000,Onsite,Male
22-25,4,Tech,Bachelor's Degree,"New York, NY",80000,Remote,Male
26-29,3,Finance,Bachelor's Degree,"New York, NY",80000,Remote,Male
26-29,2,Insurance,Bachelor's Degree,"Dallas, TX",80000,Hybrid,Male
22-25,3,Tech,Bachelor's Degree,"Boston, MA",80000,Remote,Male
30-33,7,Retail,Bachelor's Degree,"New York, NY",80000,Remote,Male
26-29,6,Media,Bachelor's Degree,"New York, NY",80000,Remote,Male
30-33,6,Retail,Bachelor's Degree,"Cincinnati, OH",80000,Hybrid,Male
18-21,1,Tech,Bachelor's Degree,"Seattle, WA",80000,Remote,Male
18-21,2,Manufacturing,Bachelor's Degree,"Raleigh, NC",80000,Hybrid,Male
26-29,6,Defense,Bachelor's Degree,"Baltimore, MD",80000,Onsite,Male
22-25,2,Finance,Bachelor's Degree,"Denver, CO",80000,Remote,Male
22-25,3,Engineering,Bachelor's Degree,"Los Angeles, CA",80000,Hybrid,Male
30-33,10,Banking,Bachelor's Degree,"Nashville, TN",80000,Onsite,Male
22-25,2,Retail,Bachelor's Degree,"New York, NY",80000,Remote,Male
22-25,3,Government,Master's Degree,"San Antonio, TX",80000,Hybrid,Male
26-29,1,Marketing,Bachelor's Degree,"Los Angeles, CA",80000,Remote,LGBTQ+
22-25,1,Tech,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,2,Finance,Master's Degree,"New York, NY",80000,Remote,Male
30-33,8,Automotive,Bachelor's Degree,"Detroit, MI",80000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Female
30-33,8,Healthcare,Master's Degree,"Seattle, WA",80000,Remote,Female
26-29,5,Marketing,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
26-29,5,Finance,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,1,Retail,Bachelor's Degree,"Minneapolis, MN",80000,Hybrid,Female
34-37,8,Banking,Bachelor's Degree,"Seattle, WA",80000,Hybrid,Female
26-29,3,Advertising,Bachelor's Degree,"Boston, MA",80000,Hybrid,Female
26-29,3,Accounting,Bachelor's Degree,"Dallas, TX",80000,Hybrid,Female
26-29,6,Advertising,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
22-25,2,Hosptechaltechy,Bachelor's Degree,"Washington, DC",80000,Remote,Female
22-25,2,Retail,Bachelor's Degree,"San Francisco, CA",80000,Hybrid,Female
26-29,5,Fashion,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
22-25,3,Consulting,Bachelor's Degree,"Chicago, IL",80000,Remote,Female
22-25,2,Accounting,Master's Degree,"Atlanta, GA",80000,Remote,Female
22-25,1,Consulting,Bachelor's Degree,"Chicago, IL",80000,Remote,Female
26-29,3,Social Work,Master's Degree,"Portland, OR",80000,Onsite,Female
22-25,1,Healthcare,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Male
26-29,2,Tech,Bachelor's Degree,"Raleigh, NC",80000,Remote,Male
22-25,1,Food,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
26-29,3,Finance,Bachelor's Degree,"New York, NY",80000,Hybrid,Male
22-25,2,Finance,Bachelor's Degree,"Chicago, IL",80000,Hybrid,Female
22-25,1,Education,Master's Degree,"Los Angeles, CA",80000,Onsite,Female
26-29,4,Insurance,Bachelor's Degree,"Las Vegas, NV",80000,Remote,Female
26-29,7,Media,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,6,Finance,Bachelor's Degree,"Chicago, IL",80000,Remote,Male
26-29,4,Tech,Bachelor's Degree,"San Diego, CA",80000,Remote,Female
22-25,3,Finance,Master's Degree,"Chicago, IL",80000,Remote,Female
22-25,3,Tech,Bachelor's Degree,"Miami, FL",80000,Remote,Female
26-29,3,Healthcare,Master's Degree,"New York, NY",80000,Remote,Female
26-29,3,Media,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,5,Telecommunications,Bachelor's Degree,"Detroit, MI",80000,Hybrid,Male
22-25,3,Tech,Bachelor's Degree,"Boston, MA",80000,Remote,Male
26-29,5,Tech,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,2,Healthcare,Bachelor's Degree,"San Francisco, CA",80000,Remote,Female
26-29,6,Consulting,Bachelor's Degree,"San Francisco, CA",80000,Remote,Female
22-25,3,Defense,Bachelor's Degree,"Boston, MA",80000,Remote,Female
30-33,8,Marketing,Bachelor's Degree,"Boston, MA",80000,Remote,Female
22-25,2,Advertising,Bachelor's Degree,"New York, NY",80000,Remote,Female
38-41,15,Insurance,Master's Degree,"Philadelphia, PA",80000,Remote,Female
34-37,16,Sales,Some College,"Houston, TX",80000,Onsite,Female
22-25,1,Consulting,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
18-21,1,Finance,Bachelor's Degree,"San Francisco, CA",80000,Remote,Female
30-33,6,Advertising,Bachelor's Degree,"Chicago, IL",80000,Remote,LGBTQ+
22-25,2,Fintech,Bachelor's Degree,"Nashville, TN",80000,Remote,Male
26-29,2,Tech,Bachelor's Degree,"Detroit, MI",80000,Remote,Female
22-25,3,Media,Bachelor's Degree,"New York, NY",80000,Remote,Female
30-33,6,Tech,Some College,"Detroit, MI",80000,Hybrid,Female
26-29,4,Public Relations,Master's Degree,"Los Angeles, CA",80000,Remote,Female
22-25,3,Finance,Bachelor's Degree,"Phoenix, AZ",80000,Onsite,Female
22-25,1,Consulting,Master's Degree,"Washington, DC",80000,Remote,Female
18-21,1,Insurance,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
18-21,1,Oil And Gas,Bachelor's Degree,"Chicago, IL",80000,Hybrid,Female
22-25,2,Real Estate,Bachelor's Degree,"New York, NY",80000,Hybrid,Male
26-29,6,Biotech,Master's Degree,"Philadelphia, PA",80000,Onsite,Female
22-25,1,Tech,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,2,Insurance,Bachelor's Degree,"New York, NY",80000,Remote,Male
22-25,1,Construction,Bachelor's Degree,"San Francisco, CA",80000,Onsite,Male
26-29,4,Healthcare,Bachelor's Degree,"Washington, DC",80000,Onsite,Female
34-37,13,Healthcare,Master's Degree,"Indianapolis, IN",80000,Remote,Female
22-25,3,Consulting,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,4,Healthcare,Master's Degree,"New York, NY",80000,Hybrid,Female
30-33,7,Banking,Bachelor's Degree,"Tampa, FL",80000,Hybrid,Female
18-21,1,Tech,Bachelor's Degree,"New York, NY",80000,Remote,Female
30-33,13,Healthcare,Some College,"Boston, MA",80000,Hybrid,Female
26-29,3,Defense,Bachelor's Degree,"Washington, DC",80000,Hybrid,Female
22-25,1,Pharmacy,Bachelor's Degree,"Philadelphia, PA",80000,Hybrid,Female
18-21,2,Defense,Bachelor's Degree,"Denver, CO",80000,Hybrid,Female
22-25,1,Accounting,Master's Degree,"New York, NY",80000,Remote,Female
22-25,1,Consulting,Master's Degree,"Boston, MA",80000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Female
26-29,7,Education,Master's Degree,"San Diego, CA",80000,Onsite,Female
42-45,10,Healthcare,Some College,"Nashville, TN",80000,Remote,Female
22-25,2,Accounting,Bachelor's Degree,"Hartford, CT",80000,Remote,Female
30-33,7,Automotive,Bachelor's Degree,"Cincinnati, OH",80000,Onsite,Female
22-25,3,Tech,Master's Degree,"Philadelphia, PA",80000,Hybrid,Female
34-37,10,Oil And Gas,Master's Degree,"Houston, TX",80000,Onsite,Female
26-29,5,Real Estate,Bachelor's Degree,"San Francisco, CA",80000,Hybrid,Female
22-25,2,Tech,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Female
22-25,3,Marketing,Bachelor's Degree,"Seattle, WA",80000,Remote,Female
22-25,2,Aerospace,Bachelor's Degree,"Philadelphia, PA",80000,Remote,Female
26-29,6,Real Estate,Bachelor's Degree,"Chicago, IL",80000,Hybrid,Female
22-25,2,Marketing,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
26-29,5,Tech,Associate's Degree,"New York, NY",80000,Onsite,Male
22-25,3,Retail,Bachelor's Degree,"Boston, MA",80000,Hybrid,Female
26-29,6,Tech,Bachelor's Degree,"Dallas, TX",80000,Remote,Male
22-25,3,Finance,Bachelor's Degree,"Chicago, IL",80000,Hybrid,Male
30-33,6,Human Resources,Bachelor's Degree,"San Diego, CA",80000,Hybrid,Female
26-29,6,Healthcare,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Female
38-41,3,Tech,Bachelor's Degree,"Austin, TX",80000,Remote,Female
34-37,7,Retail,Bachelor's Degree,"Austin, TX",80000,Onsite,Female
22-25,1,Accounting,Master's Degree,"San Jose, CA",80000,Remote,Female
26-29,5,Entertainment,Bachelor's Degree,"New York, NY",80000,Onsite,Female
18-21,1,Consumer Goods,Bachelor's Degree,"Boston, MA",80000,Hybrid,Female
22-25,2,Consulting,Bachelor's Degree,"Chicago, IL",80000,Remote,Female
26-29,4,Accounting,Master's Degree,"New York, NY",80000,Remote,Female
26-29,5,Finance,Bachelor's Degree,"Richmond, VA",80000,Remote,Female
38-41,19,Advertising,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,3,Real Estate,Bachelor's Degree,"New York, NY",80000,Remote,Female
30-33,7,Marketing,Bachelor's Degree,"Tampa, FL",80000,Remote,Female
22-25,1,Consulting,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,4,Accounting,Bachelor's Degree,"Austin, TX",80000,Hybrid,Male
26-29,4,Healthcare,Bachelor's Degree,"Cincinnati, OH",80000,Hybrid,Male
22-25,1,Consulting,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,2,Banking,Bachelor's Degree,"Pittsburgh, PA",80000,Remote,Female
26-29,6,Media,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,2,Insurance,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
26-29,4,Media,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,3,Media,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,5,Tech,Bachelor's Degree,"San Francisco, CA",80000,Remote,Male
22-25,2,Telecommunications,Bachelor's Degree,"Dallas, TX",80000,Hybrid,Female
30-33,6,Finance,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Male
30-33,8,Advertising,Bachelor's Degree,"Philadelphia, PA",80000,Remote,Female
26-29,5,Fashion,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,5,Marketing,Bachelor's Degree,"Chicago, IL",80000,Remote,Female
22-25,1,Accounting,Master's Degree,"New York, NY",80000,Hybrid,Female
30-33,7,Media,Some College,"Austin, TX",80000,Remote,Female
22-25,1,Finance,Bachelor's Degree,"New York, NY",80000,Hybrid,Male
22-25,1,Finance,Bachelor's Degree,"Atlanta, GA",80000,Hybrid,Female
22-25,3,Fashion,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
26-29,5,Finance,Master's Degree,"New York, NY",80000,Hybrid,Female
26-29,5,Healthcare,Bachelor's Degree,"Minneapolis, MN",80000,Remote,Female
22-25,3,Healthcare,Bachelor's Degree,"Cincinnati, OH",80000,Remote,Female
22-25,1,Engineering,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,4,Marketing,Bachelor's Degree,"Philadelphia, PA",80000,Remote,Male
18-21,4,Fashion,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
26-29,5,Telecommunications,Master's Degree,"Dallas, TX",80000,Hybrid,Female
22-25,1,Finance,Bachelor's Degree,"Tampa, FL",80000,Hybrid,Male
22-25,2,Healthcare,Bachelor's Degree,"Irvine, CA",80000,Hybrid,Female
22-25,3,Healthcare,Bachelor's Degree,"Boston, MA",80000,Hybrid,Female
22-25,1,Finance,Bachelor's Degree,"Phoenix, AZ",80000,Hybrid,Male
22-25,3,Finance,Bachelor's Degree,"Philadelphia, PA",80000,Hybrid,Female
22-25,2,Healthcare,Master's Degree,"Dallas, TX",80000,Remote,Female
22-25,1,Finance,Bachelor's Degree,"Chicago, IL",80000,Remote,Female
22-25,2,Finance,Master's Degree,"Washington, DC",80000,Remote,Male
30-33,8,Media,Bachelor's Degree,"Orlando, FL",80000,Hybrid,Female
22-25,2,Retail,Some College,"San Jose, CA",80000,Onsite,Male
26-29,3,Tech,Bachelor's Degree,"Dallas, TX",80000,Remote,Female
22-25,2,Sales,Bachelor's Degree,"Boston, MA",80000,Remote,Female
26-29,6,Staffing,Bachelor's Degree,"Charlotte, NC",80000,Remote,Female
22-25,7,Banking,Bachelor's Degree,"Denver, CO",80000,Remote,Female
30-33,3,Tech,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,3,Tech,Some College,"Washington, DC",80000,Remote,Female
26-29,4,Finance,Bachelor's Degree,"San Francisco, CA",80000,Hybrid,Female
26-29,5,Tech,Bachelor's Degree,"Denver, CO",80000,Remote,Female
26-29,8,Marketing,Bachelor's Degree,"Irvine, CA",80000,Remote,Female
26-29,2,Tech,Bachelor's Degree,"Orlando, FL",80000,Remote,Female
30-33,3,Media,Master's Degree,"Austin, TX",80000,Remote,Male
30-33,3,Marketing,Master's Degree,"Phoenix, AZ",80000,Remote,Female
26-29,4,Marketing,Bachelor's Degree,"Boston, MA",80000,Remote,Female
26-29,7,Advertising,Bachelor's Degree,"Detroit, MI",80000,Remote,Female
18-21,1,Defense,Bachelor's Degree,"Baltimore, MD",80000,Hybrid,Male
26-29,5,Medical,Bachelor's Degree,"Salt Lake City, UT",80000,Remote,Female
22-25,1,Education,Master's Degree,"San Diego, CA",80000,Onsite,Female
26-29,4,Marketing,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
26-29,4,Marketing,Bachelor's Degree,"San Francisco, CA",80000,Remote,Female
22-25,2,Staffing,Bachelor's Degree,"Austin, TX",80000,Remote,Female
26-29,5,Marketing,Bachelor's Degree,"Dallas, TX",80000,Remote,Male
26-29,4,Finance,Master's Degree,"Portland, OR",80000,Onsite,Female
26-29,3,Healthcare,Master's Degree,"Los Angeles, CA",80000,Hybrid,Female
26-29,2,Tech,Some College,"Austin, TX",80000,Remote,Female
18-21,1,Consulting,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
22-25,1,Consulting,Master's Degree,"San Diego, CA",80000,Remote,Female
26-29,3,Finance,Bachelor's Degree,"Seattle, WA",80000,Hybrid,Female
30-33,8,Automotive,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
22-25,1,Retail,Bachelor's Degree,"San Francisco, CA",80000,Hybrid,Female
26-29,5,Tech,Bachelor's Degree,"New York, NY",80000,Remote,Female
26-29,3,Education,Master's Degree,"San Jose, CA",80000,Hybrid,Female
26-29,2,Insurance,Bachelor's Degree,"Los Angeles, CA",80000,Hybrid,Female
34-37,7,Fashion,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,3,Legal,Bachelor's Degree,"Seattle, WA",80000,Hybrid,Female
18-21,1,Defense,Bachelor's Degree,"Baltimore, MD",80000,Onsite,Male
26-29,3,Healthcare,Bachelor's Degree,"Phoenix, AZ",80000,Hybrid,Female
26-29,5,Medical,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
26-29,4,Tech,Some College,"Seattle, WA",80000,Remote,Female
26-29,7,Food,Some College,"Dallas, TX",80000,Onsite,Male
26-29,3,Media,Master's Degree,"New York, NY",80000,Remote,Female
30-33,10,Medical,Bachelor's Degree,"Irvine, CA",80000,Remote,Male
26-29,1,Legal,Doctorate Degree,"Sacramento, CA",80000,Onsite,Female
18-21,1,Consulting,Bachelor's Degree,"Chicago, IL",80000,Hybrid,Male
18-21,1,Automotive,Bachelor's Degree,"Detroit, MI",80000,Remote,Male
30-33,3,Tech,Bachelor's Degree,"Boston, MA",80000,Onsite,Male
22-25,1,Consulting,Bachelor's Degree,"Sacramento, CA",80000,Remote,Male
34-37,14,Finance,Some College,"San Diego, CA",80000,Remote,Female
26-29,4,Automotive,Bachelor's Degree,"Detroit, MI",80000,Remote,Male
26-29,5,Tech,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Male
22-25,2,Healthcare,Master's Degree,"New York, NY",80000,Onsite,Male
22-25,1,Accounting,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Male
26-29,5,Healthcare,Bachelor's Degree,"Dallas, TX",80000,Hybrid,Female
30-33,11,Education,Master's Degree,"Boston, MA",80000,Onsite,Female
26-29,4,Medical,Master's Degree,"Atlanta, GA",80000,Remote,Female
22-25,3,Tech,High School/GED,"Dallas, TX",80000,Hybrid,Male
26-29,5,Healthcare,High School/GED,"Jacksonville, FL",80000,Hybrid,Female
22-25,2,Healthcare,Some College,"Boston, MA",80000,Remote,Female
22-25,4,Automotive,High School/GED,"Tampa, FL",80000,Onsite,Male
18-21,1,Banking,Bachelor's Degree,"Atlanta, GA",80000,Remote,Female
18-21,1,Tech,Associate's Degree,"Boston, MA",80000,Remote,Male
22-25,2,Healthcare,Bachelor's Degree,"Philadelphia, PA",80000,Hybrid,Female
22-25,2,Consulting,Bachelor's Degree,"Atlanta, GA",80000,Remote,Female
22-25,2,Defense,Bachelor's Degree,"Washington, DC",80000,Onsite,Female
26-29,3,Oil And Gas,Bachelor's Degree,"Houston, TX",80000,Onsite,Male
30-33,4,Insurance,Master's Degree,"Chicago, IL",80000,Remote,Female
22-25,3,Marketing,Bachelor's Degree,"New York, NY",80000,Remote,Female
30-33,10,Tech,Bachelor's Degree,"Austin, TX",80000,Hybrid,Female
22-25,1,Engineering,Bachelor's Degree,"Chicago, IL",80000,Onsite,Male
22-25,3,Insurance,Bachelor's Degree,"Raleigh, NC",80000,Remote,Male
26-29,3,Biotech,Bachelor's Degree,"Boston, MA",80000,Remote,Female
26-29,2,Healthcare,Master's Degree,"New York, NY",80000,Remote,Female
26-29,5,Engineering,Bachelor's Degree,"Tampa, FL",80000,Hybrid,Female
26-29,4,Consumer Goods,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,1,Insurance,Bachelor's Degree,"Dallas, TX",80000,Remote,Male
22-25,1,Tech,Bachelor's Degree,"Charlotte, NC",80000,Remote,LGBTQ+
22-25,3,Finance,Bachelor's Degree,"Dallas, TX",80000,Remote,Male
22-25,1,Consulting,Bachelor's Degree,"Boston, MA",80000,Hybrid,Male
26-29,3,Finance,Bachelor's Degree,"Charlotte, NC",80000,Hybrid,Male
22-25,3,Entertainment,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
26-29,7,Medical,Bachelor's Degree,"Indianapolis, IN",80000,Remote,Female
30-33,4,Accounting,Bachelor's Degree,"San Francisco, CA",80000,Remote,Female
18-21,1,Finance,Bachelor's Degree,"New York, NY",80000,Onsite,Male
22-25,4,Retail,Bachelor's Degree,"Charlotte, NC",80000,Remote,Female
30-33,3,Healthcare,Doctorate Degree,"Orlando, FL",80000,Hybrid,Female
22-25,1,Consulting,Bachelor's Degree,"New York, NY",80000,Remote,Male
26-29,4,Tech,Bachelor's Degree,"Atlanta, GA",80000,Onsite,Female
26-29,9,Automotive,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Male
30-33,8,Healthcare,Bachelor's Degree,"Boston, MA",80000,Hybrid,Male
18-21,1,Consulting,Bachelor's Degree,"Denver, CO",80000,Remote,Male
22-25,1,Tech,Master's Degree,"Chicago, IL",80000,Remote,Male
22-25,3,Finance,Bachelor's Degree,"Seattle, WA",80000,Hybrid,Male
22-25,2,Insurance,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,3,Marketing,Master's Degree,"Chicago, IL",80000,Remote,Female
18-21,1,Banking,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
30-33,9,Tech,Bachelor's Degree,"San Jose, CA",80000,Remote,Female
26-29,4,Finance,Bachelor's Degree,"Philadelphia, PA",80000,Remote,Male
26-29,3,Healthcare,Bachelor's Degree,"Boston, MA",80000,Remote,Female
26-29,8,Healthcare,Master's Degree,"Atlanta, GA",80000,Remote,Female
26-29,3,Medical,Bachelor's Degree,"Houston, TX",80000,Remote,LGBTQ+
22-25,4,Legal,Master's Degree,"New York, NY",80000,Remote,Female
26-29,5,Finance,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
22-25,3,Automotive,Bachelor's Degree,"Detroit, MI",80000,Hybrid,Male
26-29,4,Fashion,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
26-29,6,Accounting,Master's Degree,"Phoenix, AZ",80000,Hybrid,Male
26-29,4,Media,Bachelor's Degree,"Los Angeles, CA",80000,Remote,Female
34-37,12,Banking,Some College,"Dallas, TX",80000,Remote,Female
22-25,2,Automotive,Bachelor's Degree,"Detroit, MI",80000,Remote,Female
18-21,1,Accounting,Bachelor's Degree,"New York, NY",80000,Onsite,Male
30-33,10,Education,Master's Degree,"New York, NY",80000,Onsite,Female
22-25,3,Marketing,Bachelor's Degree,"San Diego, CA",80000,Hybrid,Female
26-29,4,Finance,Master's Degree,"New York, NY",80000,Remote,Female
26-29,4,Healthcare,Master's Degree,"Sacramento, CA",80000,Remote,Female
22-25,1,Consulting,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,1,Biotech,Bachelor's Degree,"Boston, MA",80000,Onsite,Female
18-21,5,Finance,Bachelor's Degree,"New York, NY",80000,Remote,Female
22-25,9,Tech,Bachelor's Degree,"Austin, TX",80000,Remote,Female
26-29,4,Fashion,Bachelor's Degree,"New York, NY",80000,Hybrid,Female
30-33,5,Tech,Bachelor's Degree,"Chicago, IL",80000,Remote,Male
18-21,1,Tech,Bachelor's Degree,"Dallas, TX",80000,Remote,Female
26-29,6,Tech,Bachelor's Degree,"Dallas, TX",80000,Remote,LGBTQ+
26-29,4,Finance,Bachelor's Degree,"Philadelphia, PA",80000,Remote,Female
26-29,3,Healthcare,Master's Degree,"New York, NY",80000,Onsite,Female
18-21,1,Accounting,Master's Degree,"Dallas, TX",80000,Remote,Female
22-25,1,Tech,Bachelor's Degree,"Seattle, WA",80000,Remote,Female
26-29,6,Healthcare,Bachelor's Degree,"Boston, MA",80000,Remote,Female
22-25,1,Defense,Bachelor's Degree,"New York, NY",80000,Onsite,Male
26-29,6,Engineering,Bachelor's Degree,"Orlando, FL",80000,Onsite,Male
22-25,1,Tech,Master's Degree,"Orlando, FL",80000,Remote,Female
